Nazwa Pliku;D20181943.txt;D20181937.txt;D20181947.txt;D20181950.txt
D20181943.txt;;0.8299311534666804;0.8404581557452211;0.6792170435750886
D20181937.txt;0.8299311534666804;;0.8319414492159484;0.8272675049109606
D20181947.txt;0.8404581557452211;0.8319414492159484;;0.8364939428819437
D20181950.txt;0.6792170435750886;0.8272675049109606;0.8364939428819437;
