Nazwa Pliku;D20181943.txt;D20181947.txt;D20181950.txt;D20181937.txt
D20181943.txt;;16.03886031404558;30.758368271513593;16.812215087048553
D20181947.txt;16.03886031404558;;16.12637416507393;16.753178169854444
D20181950.txt;30.758368271513593;16.12637416507393;;16.98207203339397
D20181937.txt;16.812215087048553;16.753178169854444;16.98207203339397;
